,Id,LastModified,PublicationDate,DateCreated,IncludeInSitemap,SystemSourceKey,UrlName,ItemDefaultUrl,DoctorStatus,eHealthChatUrl,MetaDescription,MetaTitle,YearsOfExperience,AppointmentURL,OpenGraphDescription,FacilityLocation,FullUrl,SubSpecialtyContent,ProfileURL,SpecialInterest,Recommendation,SpecialtyName,ConditionsTreated,OpenGraphTitle,SortNumber,QualificationAndCertifications,PhoneNo,ProceduresPerformed,HideInEHealth,LanguageSpoken,eHealthConsultUrl,Salutation,DisabledRequestForAppointment,HospitalName,Description,Title,PhoneNo2,ResidencyStatus,Provider,DoctorImage
369,83b2c4a5-3d06-46c5-8226-bf8a02998d3d,2023-05-16T06:05:08Z,2021-04-08T09:46:56Z,2021-04-08T09:46:57Z,True,,dr.-syed-alwi-bin-syed-abd-kadir,/general-surgery/dr.-syed-alwi-bin-syed-abd-kadir,Resident Consultant,,,Dr. Syed Alwi bin Syed Abd Kadir | General Surgery | Gleneagles Hospital Medini Johor,,https://gleneagles.com.my/medini-johor/appointment/general-surgery/dr.-syed-alwi-bin-syed-abd-kadir,,"803, Level 8, Specialist Clinics Complex",https://gleneagles.com.my/medini-johor/doctors/general-surgery/dr.-syed-alwi-bin-syed-abd-kadir,,https://gleneagles.com.my/medini-johor/doctors/general-surgery/dr.-syed-alwi-bin-syed-abd-kadir,,"<style type=""text/css"">
    &lt;!--td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}--&gt;
</style>
Dr Syed Alwi bin Syed abd Kadir received his undergraduate degree (MBBS) from Kasturba Medical College, Manipal Academy of Higher Education, India in 1998. He completed post-graduate studies, Masters in Surgery, (M.S) (Surgery), at Universiti Kebangsaan Malaysia 2007. He was appointed as General surgeon at hospital sultanah aminah, Johor Bahru from 2007 until 2011.<br />
<br />
He completed sub speciality training, Fellowship in Vascular Surgery, in 2015. His interest covers general surgery, laparoscopic procedures trauma surgery, management of aortic aneurysm (open and endovascular), peripheral vascular disease, venous disorders, vascular access (which includes creation arterio- venous fistula and management of dysfunctional fistula)&nbsp;",##General Surgery##;##Vascular Surgery##,"<div>Aneurysm repair (Open &amp; Endovascular)</div>
<div>Vascular access</div>
<div>Varicose veins</div>
<div>Vascular reconstructive (Open &amp; Endovascular)</div>
<div>Vascular emergencies etc</div>",Dr. Syed Alwi bin Syed Abd Kadir | General Surgery | Gleneagles Hospital Medini Johor,999,"MBBS (MAHE), MS (Surgery) (UKM) Fellowship in Vascular Surgery, Malaysia",,"<style type=""text/css"">
    &lt;!--td {border: 1px solid #ccc;}br {mso-data-placement:same-cell;}--&gt;
</style>
Core Procedures<br />
<br />
&bull;	Arterial anastomosis/extra thoracic<br />
&bull;	Embolectomy<br />
&bull;	Arteriography (intraoperative)<br />
&bull;	Venous anastomois<br />
&bull;	Ligation and division of varicose veins<br />
&bull;	Cervical sympathectomy<br />
&bull;	Carotid artery endarterectomy<br />
&bull;	Amputation (transmetatarsal, toes, below knee, above knee)<br />
Embolectomy/Thrombectomy Arterial with or without catheter<br />
Venous, Direct or with Catheter <br />
Venous Reconstruction<br />
Direct Repair or Aneurysm or Excision (partial or total) and Graft Insertion  <br />
Aneurysm, False Aneurysm, Ruptured Aneurysm and Associated Occlusive Disease<br />
Repair Arteriovenous Fistula<br />
Repair Blood Vessel Other Than Fistula, With or Without Patch Angioplasty<br />
Thromboendarterectomy <br />
Transluminal Atherectomy<br />
Bypass Graft: Vein/Other than Vein<br />
In-situ Vein<br />
<br />",False,"English, Malay",,Dr.,False,Gleneagles Hospital Medini Johor,,Syed Alwi bin Syed Abd Kadir,,1,GleneaglesDynamicModuleProvider,"[{'Title': 'Dr. Syed Alwi bin Syed Abd Kadir', 'Url': 'https://gleneagles.com.my/images/default-source/f_doctors/dr.-syed-alwi-bin-syed-abd-kadir8705be68-29b3-43f4-a760-f53f31dd872e.jpg?sfvrsn=f716ff30_6'}]"
370,0078d5e0-dac9-42f3-a051-4b413ed01de4,2023-07-03T02:15:34Z,2023-06-27T02:25:50Z,2023-06-27T02:25:50Z,True,,t.p.-baskaran,/obstetrics-and-gynaecology-og/t.p.-baskaran,,,Dr.,Dr. T.P. Baskaran | Obstetrics and Gynaecology (O&G) | Gleneagles Hospital Kuala Lumpur,,https://gleneagles.com.my/kuala-lumpur/appointment/obstetrics-and-gynaecology-og/t.p.-baskaran,Dr.,"OPD Specialist Clinic 7th Floor, Block B",,,https://gleneagles.com.my/kuala-lumpur/doctors/obstetrics-and-gynaecology-og/t.p.-baskaran,,,##Obstetrics and Gynaecology (O&G)##,,Dr. T.P. Baskaran | Obstetrics and Gynaecology (O&G) | Gleneagles Hospital Kuala Lumpur,999,<ul><li>MBBS (Madras)</li><li>MOG (UM)</li></ul>,03 – 4141 3821 / 3822 / 3823,,False,,,Dr.,False,Gleneagles Hospital Kuala Lumpur,,T.P. Baskaran,,1,GleneaglesDynamicModuleProvider,"[{'Title': 'Dr.-T.P-Baskaran', 'Url': 'https://gleneagles.com.my/images/default-source/f_doctors/dr.-t.p-baskaran.jpg?sfvrsn=ee3a6e9f_9'}]"
371,4f8af6d1-e70b-4841-b3b0-4017cee97e9e,2023-05-19T09:18:11Z,2023-05-19T09:17:24Z,2022-05-09T03:55:24Z,True,,talal-ahmed-reda,/cardiothoracic-surgery/talal-ahmed-reda,Resident Consultant,,Dr.,Dr. Talal Reda Mahmoud | Cardiothoracic Surgery | Gleneagles Hospital Kota Kinabalu,,https://gleneagles.com.my/kota-kinabalu/appointment/cardiothoracic-surgery/talal-ahmed-reda,Dr.,"No. 02-08, Level 8",https://gleneagles.com.my/kota-kinabalu/doctors/cardiothoracic-surgery/talal-ahmed-reda,,https://gleneagles.com.my/kota-kinabalu/doctors/cardiothoracic-surgery/talal-ahmed-reda,,,##Cardiothoracic Surgery##,,Dr. Talal Reda Mahmoud | Cardiothoracic Surgery | Gleneagles Hospital Kota Kinabalu,999,"MBBCh (Egypt), MSc General Surgery(Egypt), PhD of Cardiothoracic Surgery (Egypt)",088-518 838,,False,"English, Arabic",https://gleneagleskk.ehealth.com.my/#selectDateTime/6189,Dr.,False,Gleneagles Hospital Kota Kinabalu,,Talal Reda Mahmoud,,1,GleneaglesDynamicModuleProvider,"[{'Title': 'Website_Dr. Talal', 'Url': 'https://gleneagles.com.my/images/default-source/f_-accreditation/website_dr.-talal.jpg?sfvrsn=eaf9abf9_9'}]"
372,37f7c681-159f-43ac-98cb-ac87b1e4dd67,2023-06-01T01:36:53Z,2021-04-08T09:46:07Z,2021-04-08T09:46:08Z,True,,dr.-tan-bee-eng,/internal-medicine/dr.-tan-bee-eng,Sessional Consultant,,,Dr. Tan Bee Eng | Internal Medicine | Gleneagles Hospital Penang,,https://gleneagles.com.my/penang/appointment/internal-medicine/dr.-tan-bee-eng,,"218, 2nd Floor, Block B",https://gleneagles.com.my/penang/doctors/internal-medicine/dr.-tan-bee-eng,,https://gleneagles.com.my/penang/doctors/internal-medicine/dr.-tan-bee-eng,,"<p>&nbsp;</p>
<p>Prior to joining private practice in 2017, &nbsp;Dr Tan Bee Eng served as a senior Consultant Rheumatologist and the Head of Rheumatology Unit in Penang General Hospital (PGH).&nbsp; </p>
<p>Dr Tan graduated with M.D. (UKM) from National University of Malaysia in 1997 and obtained physician qualification from Royal College of Physician of United Kingdom (MRCP UK) in 2001.&nbsp; She spent four additional years of rheumatology training in various hospitals in Malaysia and Tan Tock Seng Hospital (Singapore) before credentialed as a Consultant Rheumatologist by Ministry of Health Malaysia in December 2005.&nbsp; &nbsp;&nbsp;</p>
<p>Dr Tan has published scientific papers in many prestigious peer-review medical journals, as well as posters in local and international meetings.&nbsp;&nbsp; She was a development committee of the first Malaysian Clinical Practice Guidelines in Rheumatoid Arthritis (2017) and Osteoarthritis (2011).&nbsp; She is instrumental in developing PGH as one of the biggest tertiary referral centre for rheumatology service in Malaysia.&nbsp; A certified trainer for Malaysia Rheumatology Fellowship Program, she has nurtured many enthusiastic young doctors into good rheumatologists.</p>
<p>Dr. Tan&rsquo;s interest in rheumatology sprouted in her early career as a Medical Officer and Junior Physician.&nbsp; She encountered many young female patients who suffered disability and death due to difficult autoimmune rheumatic diseases such as rheumatoid arthritis, systemic lupus erythematosus and systemic vasculitides. Rheumatology service was almost non-existence in most parts of Malaysia back in those days. The determination to help this group of patients has inspired Dr. Tan to pursue to subspecialty training in rheumatology in 2002. </p>
<p>Married and blessed with a daughter, Dr. Tan finds work-family-life balance by reading, jogging and hiking. As a way of giving back to society, she contributes to local and international charity organisations and NGOs, in the form of monetary or giving free medical talks.</p>
<p>&nbsp;</p>",##Internal Medicine##;##Rheumatology##,,Dr. Tan Bee Eng | Internal Medicine | Gleneagles Hospital Penang,999,"<p>MD (UKM), MRCP (UK), Rheumatology Subspecialty (Malaysia)</p>",+604-222 9024,,False,"English, Bahasa Melayu, Mandarin, Hokkien, Cantonese",https://gleneaglespenang.ehealth.com.my/#selectDateTime/2649,Dr.,False,Gleneagles Hospital Penang,,Tan Bee Eng,,1,GleneaglesDynamicModuleProvider,"[{'Title': 'Dr. Tan Bee Eng', 'Url': 'https://gleneagles.com.my/images/default-source/f_doctors/dr.-tan-bee-engf9bef8f5-b39d-4826-b132-15fb8529138a.jpg?sfvrsn=3944d2ab_6'}]"
373,203666ab-a8ac-4d7d-ab91-9e049010dca5,2023-06-01T01:38:52Z,2021-04-08T09:45:41Z,2021-04-08T09:45:44Z,True,,dr-tan-lay-seng,/obstetrics-and-gynaecology-og/dr-tan-lay-seng,Resident Consultant,,,Dr. Tan Lay Seng | Obstetrics and Gynaecology (O&G) | Gleneagles Hospital Kuala Lumpur,,https://gleneagles.com.my/kuala-lumpur/appointment/obstetrics-and-gynaecology-og/dr-tan-lay-seng,,"Suite 106, 1st Floor, Medical Consultation Suites Block",https://gleneagles.com.my/kuala-lumpur/doctors/obstetrics-and-gynaecology-og/dr-tan-lay-seng,,https://gleneagles.com.my/kuala-lumpur/doctors/obstetrics-and-gynaecology-og/dr-tan-lay-seng,,,##Obstetrics and Gynaecology (O&G)##,-,Dr. Tan Lay Seng | Obstetrics and Gynaecology (O&G) | Gleneagles Hospital Kuala Lumpur,999,"MBBS (Mal), MRCOG (UK)",03-4141 3227 03-4257 2577,,False,,,Dr.,False,Gleneagles Hospital Kuala Lumpur,,Tan Lay Seng,,1,GleneaglesDynamicModuleProvider,"[{'Title': 'Dr. Tan Lay Seng', 'Url': 'https://gleneagles.com.my/images/default-source/f_doctors/dr.-tan-lay-sengb6008cdd-cd0c-4753-ac6d-977de6115cc7.png?sfvrsn=d8a36c13_6'}]"
374,a4becefd-9411-43b8-8912-b6f8d0b01ef1,2023-05-16T06:04:55Z,2021-04-08T09:46:18Z,2021-04-08T09:46:19Z,True,,dr.-tan-wei-chean,/neurosurgery/dr.-tan-wei-chean,Resident Consultant,,,Dr. Tan Wei Chean | Neurosurgery | Gleneagles Hospital Kota Kinabalu,,https://gleneagles.com.my/kota-kinabalu/appointment/neurosurgery/dr.-tan-wei-chean,,"Suite No. 1, Level 1",https://gleneagles.com.my/kota-kinabalu/doctors/neurosurgery/dr.-tan-wei-chean,,https://gleneagles.com.my/kota-kinabalu/doctors/neurosurgery/dr.-tan-wei-chean,,"<table>
    <tbody>
        <tr>
            <td>Dr. Tan Wei Chean graduated from China Medical College, Taiwan in the year 2002 and obtained the Best Intern Award during his internship. After graduation, he completed the required training in Chung-Shan Medical University Hospital, Taiwan and was consecutively certified by the National Board (Taiwan) for Specialists of General Surgery (2006) and Neurosurgery (2008). Dr. Tan pursued further sub-specialty training and continued to qualify as specialist of Neurospine (Taiwan) in 2008, specialist of Surgical Critical Care (Taiwan) in 2010 and specialist in Pain Management (Taiwan) in 2011. After graduating, he worked as an attending physician at Chung-Shan Medical University Hospital, Taiwan until 2013. Then he joined Yumin Hospital (branch of Chang-Hwa Christian Hospital), Taiwan and was appointed as Chief of Neurosurgery Department. Dr. Tan returned to Malaysia under the REP program in 2017.</td>
        </tr>
    </tbody>
</table>
<p style=""text-align: justify;"">He has great interest in endoscopic spine surgery (PETD, PEID, UBE), minimal invasive spine surgery (TLIF, MIDLF, OLIF), interventional pain management and endoscopic neurosurgery. He also regularly attends conferences and training courses abroad about the newest advances in the field of vascular neurosurgery, endoscopic neurosurgery and spine surgery, intervention pain management and minimal invasive spine microsurgery.</p>
<p style=""text-align: justify;"">Dr. Tan also contributes work in medical education. He was a clinical lecturer and PGY clinical teacher in Chung-Shan Medical University Hospital, Taiwan for several years. Dr. Tan has successfully developed several teaching programs for junior residents, interns, and nurse. He is registered as a Neurosurgeon with the National Specialist Register (NSR) of Malaysia. He is a Member of the Congress of Neurological Surgeon (CNS), USA and America Association of Neurological Surgery (AANS), USA. He is a current member of Taiwan Neurological Society (TNS).</p>",##Neurosurgery##;##Spinal Surgery##;##Pain Management##,"<p>His neurosurgery services cater to the following groups of patients: - Cerebrovascular microsurgery (bypass, aneurysm, AVM surgery) l&nbsp;Spine Microsurgery (mini TLIF, MIDLF, OLIF) and Endoscopic Surgery (PELD, UBE) for Slipped Discs. l&nbsp;Spinal disc surgery (instrumentation, spinal fusion, arthroplasty). - Interventional pain management (transforaminal steroid injection, implantable pump, spinal cord stimulation implantation, Vertebroplasty). l&nbsp;Neuroendoscopic surgery (transphenoidal pituitary surgery, endoscopic third ventriculostomy, hemorrhagic stroke). l&nbsp;Neurotrauma surgery and critical care. l&nbsp;Skull base surgery for tumor or aneurysm. l&nbsp;Stereotactic Surgery and Stroke Microsurgery. - Bilateral Endoscopic Sympathectomy (Sweaty Palm, Sweaty Armpit, Sweaty Face, Facial Blushing). - Peripheral nerve surgery.<strong></strong></p>",Dr. Tan Wei Chean | Neurosurgery | Gleneagles Hospital Kota Kinabalu,999,"<p>MD (Taiwan), Specialist of Neurosurgery (Taiwan), Specialist of Neurospine (Taiwan), Specialist of Pain Management (Taiwan), Specialist of Neurological Critical Care (Taiwan), Membership of CNS (USA), IFAANS (USA)</p>",088-818 885,,False,"English, Malay, Chinese",https://gleneagleskk.ehealth.com.my/#selectDateTime/3235,Dr.,False,Gleneagles Hospital Kota Kinabalu,,Tan Wei Chean,,1,GleneaglesDynamicModuleProvider,"[{'Title': 'Dr. Tan Wei Chean', 'Url': 'https://gleneagles.com.my/images/default-source/f_doctors/dr.-tan-wei-chean329fc3ba-fcaa-45e2-b756-18829619316a.jpg?sfvrsn=34303e93_6'}]"
375,daeae1e2-f6fd-475f-95f2-d69c7af327c0,2023-05-16T06:02:40Z,2022-04-20T04:06:44Z,2022-04-20T04:07:43Z,True,,tan-wei-pern,/anaesthesiology/tan-wei-pern,Resident Consultant,,Dr.,Dr. Tan Wei Pern | Anaesthesiology | Gleneagles Hospital Penang,,https://gleneagles.com.my/penang/appointment/anaesthesiology/tan-wei-pern,Dr.,,https://gleneagles.com.my/penang/doctors/anaesthesiology/tan-wei-pern,,https://gleneagles.com.my/penang/doctors/anaesthesiology/tan-wei-pern,,,##Anaesthesiology##,,Dr. Tan Wei Pern | Anaesthesiology | Gleneagles Hospital Penang,999,"MD (UPM), MMed Anes (UM)",+604-222 9292,,False,"English, Bahasa Melayu, Mandarin, Hokkien, Cantonese",,Dr.,False,Gleneagles Hospital Penang,,Tan Wei Pern,,1,GleneaglesDynamicModuleProvider,"[{'Title': 'WEBSITE TAN WEI PERN PROFILE', 'Url': 'https://gleneagles.com.my/images/default-source/f_doctors/website-tan-wei-pern-profile.png?sfvrsn=10b89312_11'}]"
376,f5bfeeac-1a57-45b8-a882-c16e9bf8ba87,2023-06-09T04:44:18Z,2023-05-29T02:45:18Z,2023-05-29T02:45:18Z,True,,dr.-tan-wooi-chiang,/dermatology/dr.-tan-wooi-chiang,Sessional Consultant,,Dr.,Dr. Tan Wooi Chiang | Dermatology | Gleneagles Hospital Penang,,https://gleneagles.com.my/penang/appointment/dermatology/dr.-tan-wooi-chiang,Dr.,"391, 3rd Floor. Block B",,,https://gleneagles.com.my/penang/doctors/dermatology/dr.-tan-wooi-chiang,,,##Dermatology##,,Dr. Tan Wooi Chiang | Dermatology | Gleneagles Hospital Penang,999,"<p><strong></strong>MD (USM),&nbsp;Dip. in STDs/AIDS (COTTISA), Dip. in Dermatology (Glasgow),</p><p>MRCP (Ireland), Adv M Derm (UKM), AM (Malaysia)</p><p>MMC No.:&nbsp;39507&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;NSR Reg. No.:&nbsp;129612</p>",+604-2229357,,False,,,Dr.,False,Gleneagles Hospital Penang,,Tan Wooi Chiang,,2,GleneaglesDynamicModuleProvider,"[{'Title': 'Dr. Tan Wooi Chiang', 'Url': 'https://gleneagles.com.my/images/default-source/f_doctors/dr.-tan-wooi-chiang.jpg?sfvrsn=6c160471_11'}]"
377,953e4e29-6050-43be-92a7-cb4c569ba98e,2023-05-16T06:02:02Z,2021-04-08T09:47:26Z,2021-04-08T09:47:27Z,True,,dr-tang-seet-peng,/anaesthesiology/dr-tang-seet-peng,Resident Consultant,,,Dr. Tang Seet Peng | Anaesthesiology | Gleneagles Hospital Kuala Lumpur,,https://gleneagles.com.my/kuala-lumpur/appointment/anaesthesiology/dr-tang-seet-peng,,"OT Department, 1st Floor, Block A",https://gleneagles.com.my/kuala-lumpur/doctors/anaesthesiology/dr-tang-seet-peng,,https://gleneagles.com.my/kuala-lumpur/doctors/anaesthesiology/dr-tang-seet-peng,,,##Anaesthesiology##,Paediatric Cardiac & ICU,Dr. Tang Seet Peng | Anaesthesiology | Gleneagles Hospital Kuala Lumpur,999,"MBBS (Malaya), DA (UK), FFRACS (Ireland)Â ",03-4141 3000 / 3163 / 3164,,False,,,Dr.,False,Gleneagles Hospital Kuala Lumpur,,Tang Seet Peng,,1,GleneaglesDynamicModuleProvider,"[{'Title': 'Female No Image', 'Url': 'https://gleneagles.com.my/images/default-source/f_doctors/dr.-tang-seet-peng-(sil)814b5d0a-af25-49a1-bf17-4c52c6878395.png?sfvrsn=93d55236_7'}]"
378,5cc5c284-2bb0-4d75-add0-f615729c2c36,2023-05-16T05:57:51Z,2021-08-06T02:35:13Z,2021-08-06T02:35:13Z,True,,tang-wen-jun,/plastic-reconstructive-surgery/tang-wen-jun,Sessional Consultant,,"Dr. Tang attained her Doctor of Medicine (MD) with honors from IM Sechenov Moscow Medical Academy.  Subsequently, she furthered her studies and attained Master of Surgery (Plastic Surgery) from Universiti Sains Malaysia.",Dr. Tang Weng Jun | Plastic Reconstructive Surgery | Gleneagles Hospital Medini Johor,,https://gleneagles.com.my/medini-johor/appointment/plastic-reconstructive-surgery/tang-wen-jun,Dr. Tang attained her Doctor of Medicine (MD) with honors from IM Sechenov Moscow Medical Academy.  ,"309, Level 3, Specialist Clinics Complex",https://gleneagles.com.my/medini-johor/doctors/plastic-reconstructive-surgery/tang-wen-jun,,https://gleneagles.com.my/medini-johor/doctors/plastic-reconstructive-surgery/tang-wen-jun,,,##Plastic Reconstructive Surgery##,,Dr. Tang Weng Jun | Plastic Reconstructive Surgery | Gleneagles Hospital Medini Johor,999,"<p>MD (MMA), MSurg Plastic and Reconstructive Surgery (USM)</p>",075601000 ext 1694,,False,"English, Malay, Mandarin",,Dr.,False,Gleneagles Hospital Medini Johor,,Tang Weng Jun,,1,GleneaglesDynamicModuleProvider,"[{'Title': 'Dr.Tang Weng Jun', 'Url': 'https://gleneagles.com.my/images/default-source/f_doctors/dr.tang-weng-jun51765373-bf4e-4ef0-91ac-39f2a080b3c7.jpg?sfvrsn=6a4d028a_16'}]"
379,d03e85e5-40b8-4277-a9ba-c8acf6e7f0ca,2023-05-16T06:01:59Z,2021-04-08T09:47:26Z,2021-04-08T09:47:28Z,True,,dr-tay-yong-guan,/orthopaedic-trauma-surgery/dr-tay-yong-guan,Sessional Consultant,,,Dr. Tay Yong Guan | Orthopaedic & Trauma Surgery | Gleneagles Hospital Kuala Lumpur,,https://gleneagles.com.my/kuala-lumpur/appointment/orthopaedic-trauma-surgery/dr-tay-yong-guan,,"Suite 508, 5th Floor, Medical Consultation Suites Block",https://gleneagles.com.my/kuala-lumpur/doctors/orthopaedic-trauma-surgery/dr-tay-yong-guan,,https://gleneagles.com.my/kuala-lumpur/doctors/orthopaedic-trauma-surgery/dr-tay-yong-guan,,,##Orthopaedic & Trauma Surgery##,Exclusive knee surgery,Dr. Tay Yong Guan | Orthopaedic & Trauma Surgery | Gleneagles Hospital Kuala Lumpur,999,"MBBS(Mal), MS Ortho(UM),FRCS(Edinburgh)",03-4141 3287 03-4141 3288 03-4257 5988 03-4256 5988,,False,,,Dr.,False,Gleneagles Hospital Kuala Lumpur,,Tay Yong Guan,,1,GleneaglesDynamicModuleProvider,"[{'Title': 'Dr. Tay Yong Guan', 'Url': 'https://gleneagles.com.my/images/default-source/f_doctors/dr.-tay-yong-guana339a931-1cde-4796-a735-8096d10ca600.png?sfvrsn=24bba594_6'}]"
380,3a4d2698-e7a0-421c-979c-d31a5d66f14c,2023-05-16T06:02:19Z,2023-01-10T02:12:34Z,2023-01-10T02:12:34Z,True,,teh-beng-hock,/obstetrics-and-gynaecology-og/teh-beng-hock,Resident Consultant,,Dr. Teh Beng Hock graduated Medical Degree (M.D.) from Universiti Kebangsaan Malaysia (UKM) in 2000 and M. Med (Obstetrics and Gynaecology) from the same university in 2008. ,Dr. Teh Beng Hock | Obstetrics and Gynaecology (O&G) | Gleneagles Hospital Kuala Lumpur,,https://gleneagles.com.my/kuala-lumpur/appointment/obstetrics-and-gynaecology-og/teh-beng-hock,Dr. Teh Beng Hock graduated Medical Degree (M.D.) from Universiti Kebangsaan Malaysia (UKM) in 2000 and M. Med (Obstetrics and Gynaecology) from the same university in 2008. ,"Specialist Clinic, 8th Floor, Block B",https://gleneagles.com.my/kuala-lumpur/doctors/obstetrics-and-gynaecology-og/teh-beng-hock,,https://gleneagles.com.my/kuala-lumpur/doctors/obstetrics-and-gynaecology-og/teh-beng-hock,,,##Obstetrics and Gynaecology (O&G)##;##Gynaecological Oncology##,,Dr. Teh Beng Hock | Obstetrics and Gynaecology (O&G) | Gleneagles Hospital Kuala Lumpur,999,"<ul>
    <li>MD, M.Med O&amp;G (UKM), AM (Mal)</li>
    <li>Fellowship in Gynaecologic Oncology (Malaysia/Australia),</li>
    <li>National Breastfeeding Hospital Initiative (BFHI) counsellor and assessor.</li>
</ul>",03-4141 3790 / 3791 ,,False,"English, Malay, Hokkien",,Dr.,False,Gleneagles Hospital Kuala Lumpur,"Dr. Teh Beng Hock graduated Medical Degree (M.D.) from Universiti Kebangsaan Malaysia (UKM) in 2000 and M. Med (Obstetrics and Gynaecology) from the same university in 2008. He obtained his Fellowship Training in Gynaecology-Oncology from Ministry of Health (MOH) in 2014 and Fellowship in Gynaecological Oncology from Flinders Centre for Gynaecologic Cancer within Flinders Medical Centre (Australia) in 2012. Dr. Teh Beng Hock has served in various healthcare institute, both in private and government such as Sabah Women and Children's Hospital (SWACH), Sarawak General Hospital and Hospital Duchess of Kent in Sandakan. Dr. Teh Beng Hock currently working at Borneo Medical Centre in Miri, Sarawak and as an honorary lecturer and examiner to the 3rd and 5th year Medical students of Universiti Malaysia Sarawak (UNIMAS). Dr. Teh Beng Hock is a National Specialist Registered for Obstetrics and Gynaecology. He has a special interest in Minimally Invasive Surgery (MIS) and Robotic's Surgery.",Teh Beng Hock,,1,GleneaglesDynamicModuleProvider,"[{'Title': 'Dr Teh Beng Hok', 'Url': 'https://gleneagles.com.my/images/default-source/f_doctors/dr-teh-beng-hok.jpg?sfvrsn=3a133630_7'}]"
